"Robustness in automatic physical database design"
"Self-organizing strategies for a column-store database"
"Load distribution of analytical query workloads for database cluster architectures"
"A novel spectral coding in a large graph database"
"Fast computing reachability labelings for large graphs with high compression rate"
"Finding time-dependent shortest paths over large graphs"
"Taxonomy-superimposed graph mining"
"Compacting music signatures for efficient music retrieval"
"Indexing high-dimensional data in dual distance spaces: a symmetrical encoding approach"
"The TS-tree: efficient time series search and retrieval"
"Anonymity for continuous data publishing"
"Ownership protection of shape datasets with geodesic distance preservation"
"Zerber: r-confidential indexing for distributed documents"
"XCraft: boosting the performance of active XML materialization"
"Exact and inexact methods for selecting views and indexes for OLAP performance improvement"
"Providing freshness guarantees for outsourced databases"
"Dynamic skyline queries in metric spaces"
"Fast contextual preference scoring of database tuples"
"Efficient online top-K retrieval with arbitrary similarity measures"
"Mining all frequent projection-selection queries from a relational table"
"Cost-based query optimization for complex pattern mining on multiple databases"
"On-line discovery of hot motion paths"
"Schema polynomials and applications"
"Expressive query specification through form customization"
"Synthesizing structured text from logical database subsets"
"HISSCLU: a hierarchical density-based method for semi-supervised clustering"
"Processing transitive nearest-neighbor queries in multi-channel access environments"
"Multi-dimensional search for personal information management systems"
"Ensuring correctness over untrusted private database"
"Data exchange in the presence of arithmetic comparisons"
"SPARQLing constraints for RDF"
"Probabilistic ranked queries in uncertain databases"
"The SBC-tree: an index for run-length compressed sequences"
"Efficient LCA based keyword search in XML data"
"Querying time-series streams"
"Optimizing on-demand data broadcast scheduling in pervasive environments"
"On the brink: searching for drops in sensor data"
"A stratified approach to progressive approximate joins"
"Continuous multi-way joins over distributed hash tables"
"Ring-constrained join: deriving fair middleman locations from pointsets via a geometric constraint"
"Why go logarithmic if we can go linear?: Towards effective distinct counting of search traffic"
"Automatic content targeting on mobile phones"
"BI batch manager: a system for managing batch workloads on enterprise data-warehouses"
"Data challenges at Yahoo!"
"OrthoCluster: a new tool for mining synteny blocks and applications in comparative genomics"
"Social ties and their relevance to churn in mobile telecom networks"
"Highly scalable trip grouping for large-scale collective transportation systems"
"Data services in your spreadsheet!"
"BeMatch: a platform for matchmaking service behavior models"
"The TELAR mobile mashup platform for Nokia internet tablets"
"MCSE: a multimedia context-based security engine"
"iDataGuard: middleware providing a secure network drive interface to untrusted internet data storage"
"ACCOn: checking consistency of XML write-access control policies"
"Flint: Google-basing the Web"
"Mine your own business, mine others' news!"
"BioScout: a life-science query monitoring system"
"BIBEX: a bibliographic exploration tool based on the DEX graph query engine"
"An inductive database and query language in the relational model"
"Streaming in a connected world: querying and tracking distributed data streams"
"Virtualization and databases: state of the art and research challenges"
"Quality of service and predictability in DBMS"
"Deploying and managing Web services: issues, solutions, and directions"
"Histograms based on the minimum description length principle"
"Bandwidth-constrained queries in sensor networks"
"Form-based proxy caching for database-backed web sites: keywords and functions"
"The Bdual-Tree: indexing moving objects by space filling curves in the dual space"
"Efficient algorithms for mining maximal valid groups"
"Efficient updates in dynamic XML data: from binary string to quaternary string"
"Query processing of multi-way stream window joins"
"Predicting WWW surfing using multiple evidence combination"
"Enabling Schema-Free XQuery with meaningful query focus"
"International Workshop on Context Enabled Source and Service Selection, Integration and Adaptation: workshop summary"
"A new aggregation policy for RSS services"
"Using context to enable semantic mediation in web service communities"
"Speeding up web service composition with volatile external information"
"Efficiently finding web services using a clustering semantic approach"
"Towards context-aware semantic web service discovery through conceptual situation spaces"
"Circular context-based semantic matching to identify web service composition"
"Toward a model of service interaction enabler in mobile environment"
"Composite process oriented service discovery in preserving business and timed relation"
"Distributed databases and peer-to-peer databases: past and present"
"A survey on querying encrypted XML documents for databases as a service"
"BP-Mon: query-based monitoring of BPEL business processes"
"Serge Abiteboul speaks out: on building a research group in Europe, how he got involved in a startup, why systems papers shouldn't have to include measurements, the value of object databases, and more"
"Data management projects at Google"
"The repeatability experiment of SIGMOD 2008"
"Report from the Third International Workshop on Computer Vision Meets Databases (CVDB 2007)"
"Databases and Web 2.0 panel at VLDB 2007"
"Report on the First International Workshop on Mining Graphs and Complex Structures (MGCS'07)"
"Report on the Sixth ACM Workshop on Privacy in the Electronic Society (WPES 2007)"
"Report on the Tenth ACM International Workshop on Data Warehousing and OLAP (DOLAP'07)"
"Report on the Principles of Provenance Workshop"
"Proceedings of the 2008 ACM SIGMOD international conference on Management of data"
"Extreme data mining"
"Extreme visualization: squeezing a billion records into a million pixels"
"Extreme streaming: business optimization driving algorithmic challenges"
"Capacity constrained assignment in spatial databases"
"ST2B-tree: a self-tunable spatio-temporal b+-tree index for moving objects"
"Scalable network distance browsing in spatial databases"
"Discovering bucket orders from full rankings"
"Ad-hoc aggregations of ranked lists in the presence of hierarchies"
"ARCube: supporting ranking aggregate queries in partially materialized data cubes"
"Towards identity anonymization on graphs"
"Dynamic anonymization: accurate statistical analysis with privacy preservation"
"Private queries in location based services: anonymizers are not necessary"
"Near-optimal algorithms for shared filter evaluation in data stream systems"
"Efficient pattern matching over event streams"
"Scalable regular expression matching on data streams"
"CRD: fast co-clustering on large datasets utilizing sampling-based matrix decomposition"
"Outlier-robust clustering using independent components"
"Efficient EMD-based similarity search in multimedia databases via flexible dimensionality reduction"
"Monochromatic and bichromatic reverse skyline search over uncertain databases"
"Angle-based space partitioning for efficient parallel skyline computation"
"Categorical skylines for streaming data"
"Building a database on S3"
"Paths to stardom: calibrating the potential of a peer-based data management system"
"Just-in-time query retrieval over partially indexed data on structured P2P overlays"
"Efficient storage scheme and query processing for supply chain management using RFID"
"Relational-style XML query"
"Query biased snippet generation in XML search"
"Cooperative XPath caching"
"XML query optimization in the presence of side effects"
"Cost-based variable-length-gram selection for string collections to support approximate queries efficiently"
"Approximate embedding-based subsequence matching of time series"
"Sampling time-based sliding windows in bounded space"
"Mining relationships among interval-based events for classification"
"Graphs-at-a-time: query language and access methods for graph databases"
"Graph summarization with bounded error"
"Mining significant graph patterns by leap search"
"CSV: visualizing and mining cohesive subgraphs"
"Privacy-MaxEnt: integrating background knowledge in privacy quantification"
"Preservation of proximity privacy in publishing numerical sensitive data"
"Stream firewalling of xml constraints"
"Generating targeted queries for database testing"
"Relational joins on graphics processors"
"Optimizing complex queries with multiple relation instances"
"Dynamic programming strikes back"
"Adding magic to an optimising datalog compiler"
"Efficient aggregation for graph summarization"
"Efficient algorithms for exact ranked twig-pattern matching over graphs"
"Efficiently answering reachability queries on very large directed graphs"
"Minimization of tree pattern queries with constraints"
"Query-based partitioning of documents and indexes for information lifecycle management"
"Skippy: a new snapshot indexing method for time travel in the storage manager"
"OLAP on sequence data"
"Improving suffix array locality for fast pattern matching on disk"
"Ranking queries on uncertain data: a probabilistic threshold approach"
"MCDB: a monte carlo approach to managing uncertain data"
"Query efficiency in probabilistic XML models"
"Event queries on correlated probabilistic streams"
"Serializable isolation for snapshot databases"
"Middleware-based database replication: the gaps between theory and practice"
"On efficient top-k query processing in highly distributed environments"
"Efficient bulk insertion into a distributed ordered table"
"Sampling cube: a framework for statistical olap over sampling data"
"Querying continuous functions in a database system"
"An efficient filter for approximate membership checking"
"Finding frequent items in probabilistic data"
"Interactive generation of integrated schemas"
"Pay-as-you-go user feedback for dataspace systems"
"Bootstrapping pay-as-you-go data integration systems"
"Supporting OLAP operations over imperfectly integrated taxonomies"
"SQAK: doing more with keywords"
"EASE: an effective 3-in-1 keyword search method for unstructured, semi-structured and structured data"
"A graph method for keyword-based selection of the top-K databases"
"Keyword proximity search in complex data graphs"
"Configuration-parametric query optimization for physical design tuning"
"Automatic virtual machine configuration for database workloads"
"Column-stores vs. row-stores: how different are they really?"
"OLTP through the looking glass, and what we found there"
"Efficient provenance storage"
"Efficient lineage tracking for scientific workflows"
"Discovering topical structures of databases"
"Toward best-effort information extraction"
"Handling data skew in parallel joins in shared-nothing systems"
"Efficient and scalable statistics gathering for large databases in Oracle 11g"
"Grouping and optimization of XPath expressions in DB2® pureXML"
"A case for flash memory ssd in enterprise database applications"
".NET database programmability and extensibility in microsoft SQL server"
"Pig latin: a not-so-foreign language for data processing"
"Supporting table partitioning by reference in oracle"
"SPADE: the system s declarative stream processing engine"
"Query-aware partitioning for monitoring massive network data streams"
"Helping satisfy multiple objectives during a service desk conversation"
"Oracle database replay"
"Damia: data mashups for intranet applications"
"Effective and efficient semantic web data management over DB2"
"Multi-tenant databases for software as a service: schema-mapping techniques"
"Spatial indexing in microsoft SQL server 2008"
"SGL: a scalable language for data-driven games"
"The DBO database system"
"Stretch 'n' shrink: resizing queries to user preferences"
"Incorporating string transformations in record matching"
"SEMMO: a scalable engine for massively multiplayer online games"
"Orion 2.0: native support for uncertain data"
"Building a global location search service"
"Freebase: a collaboratively created graph database for structuring human knowledge"
"Querying and re-using workflows with VsTrails"
"HERMES: aggregative LBS via a trajectory DB engine"
"SchemaScope: a system for inferring and cleaning XML schemas"
"DiMaC: a system for cleaning disguised missing data"
"An xml index advisor for DB2"
"Clip: a tool for mapping hierarchical schemas"
"UQBE: uncertain query by example for web service mashup"
"Muse: a system for understanding and designing mappings"
"NAGA: harvesting, searching and ranking knowledge"
"The Spicy system: towards a notion of mapping quality"
"XArch: archiving scientific and reference data"
"LearnPADS: automatic tool generation from ad hoc data"
"Borealis-R: a replication-transparent stream processing system for wide-area monitoring applications"
"Tinycasper: a privacy-preserving aggregate location monitoring system in wireless sensor networks"
"The Demaq system: declarative development of distributed applications"
"ProSem: scalable wide-area publish/subscribe"
"A demonstration of Cascadia through a digital diary application"
"From del.icio.us to x.qui.site: recommendations in social tagging sites"
"Enriching topic-based publish-subscribe systems with related content"
"XRPC: distributed XQuery and update processing with heterogeneous XQuery engines"
"XQuery in the browser"
"BibNetMiner: mining bibliographic information networks"
"Provenance and scientific workflows: challenges and opportunities"
"Object/relational mapping 2008: hibernate and the entity data model (edm)"
"Query answering techniques on uncertain and probabilistic data: tutorial summary"
"Information fusion in wireless sensor networks"
"Introduction to recommender systems"
"Corrigendum to ""efficient similarity search and classification via rank aggregation"" by Ronald Fagin, Ravi Kumar and D. Sivakumar (proc. SIGMOD'03)"
"Joint cluster analysis of attribute data and relationship data: The connected k-center problem, algorithms and applications"
"Bregman bubble clustering: A robust framework for mining dense clusters"
"Tree model guided candidate generation for mining frequent subtrees from XML documents"
"Semantic text similarity using corpus-based word similarity and string similarity"
"Proceedings of the twenty-seventh ACM SIGMOD-SIGACT-SIGART symposium on Principles of database systems"
"Curated databases"
"The recovery of a schema mapping: bringing exchanged data back"
"On the complexity of deriving schema mappings from database instances"
"Towards a theory of schema-mapping optimization"
"Evaluating rank joins with optimal cost"
"Effective characterizations of tree logics"
"Estimating PageRank on graph streams"
"A generic flow algorithm for shared filter ordering problems"
"Time-decaying aggregates in out-of-order streams"
"Approximating predicates and expressive queries on probabilistic databases"
"Incorporating constraints in probabilistic XML"
"Query evaluation with soft-key constraints"
"Answering aggregate queries in data exchange"
"Data exchange and schema mappings in open and closed worlds"
"The chase revisited"
"Dependencies revisited for improving data quality"
"Epistemic privacy"
"On searching compressed string collections cache-obliviously"
"Approximation algorithms for clustering uncertain data"
"Approximation algorithms for co-clustering"
"The power of two min-hashes for similarity search among hierarchical data objects"
"Static analysis of active XML systems"
"Complexity and composition of synthesized web services"
"XPath evaluation in linear time"
"XPath, transitive closure logic, and nested tree walking automata"
"Local Hoare reasoning about DOM"
"Annotated XML: queries and provenance"
"Near-optimal dynamic replication in unstructured peer-to-peer networks"
"Type inference for datalog and its application to query optimisation"
"Shape sensitive geometric monitoring"
"Tree-width and functional dependencies in databases"
"ACM SIGMOD Record - Tribute to honor Jim Gray"
"My biggest fan"
"Jim Gray speaks out: on chasing the object-relational rainbow, why performance is a nonissue, bad ideas that went good, reinventing the field, sailboats, lunatic fringe papers, whether to try for a home run, and more"
"Ode to a sailor"
"A tribute, not a memorial: understanding ambiguous loss"
"The amateur search"
"Thanks to the US Coast Guard"
"Jim Gray at Berkeley"
"Knowledge and wisdom"
"500 special relationships: Jim as a mentor to faculty and students"
"Why did Jim Gray win the Turing Award?"
"Jim Gray: his contribution to industry"
"A ""Gap Bridger"""
"Jim Gray at IBM: the transaction processing revolution"
"Jim Gray's Tandem contributions"
"Not just correct, but correct and fast: a look at one of Jim Gray's contributions to database system performance"
"Scaleability and immortality"
"Is there life outside transactions?: writing the transaction processing book"
"TerraServer and the Russia adventure..."
"The Sloan Digital Sky Survey and beyond"
"Building the WorldWide Telescope"
"Search survey for S/V Tenacious: Gulf of Farallones and approaches to San Francisco Bay"
"Exploring ocean data"
"Scaling and time warping in time series querying"
"Efficient algorithms for incremental Web log mining with dynamic thresholds"
"Tree-based partition querying: a methodology for computing medoids in large spatial datasets"
"Anonymity preserving pattern discovery"
"Supporting the data cube lifecycle: the power of ROLAP"
"Hierarchical clustering for OLAP: the CUBE File approach"
"Extending DBMSs with satellite databases"
"A data mining proxy approach for efficient frequent itemset mining"
"Genericity in Java: persistent and database systems implications"
"Value complete, column complete, predicate complete"
"The optimal sequenced route query"
"Privacy-preserving Naïve Bayes classification"
"DAWN: an efficient framework of DCT for data with error estimation"
"Providing k-anonymity in data mining"
"Purpose based access control for privacy protection in relational database systems"
"Proceedings of the 1st international workshop on Testing database systems"
"FAME-DBMS: tailor-made data management solutions for embedded systems"
"A relational file system as an example for tailor-made DMS"
"Flexible transaction processing in the Argos middleware"
"Tailor-made lock protocols and their DBMS integration"
"Database servers tailored to improve energy efficiency"
"Generating highly customizable SQL parsers"
"Architectural concerns for flexible data management"
"A new approach to modular database systems"
"Modeling and optimization of scientific workflows"
"Reasoning about taxonomies and articulations"
"OntoDB2: support of multiple ontology models within ontology based database"
"Representation and dimensionality reduction of semantically enriched clickstreams"
"Improving the accuracy of entity identification through refinement"
"Full-text indexing and information retrieval in P2P systems"
"Pathfinder meets DB2®: relational XQuery optimization techniques"
"Structural summaries for efficient XML query processing"
"Hybrid query processing through services composition"
"Enhancing histograms by tree-like bucket indices"
"Reference-based indexing for metric spaces with costly distance measures"
"SOLE: scalable on-line execution of continuous queries on spatio-temporal data streams"
"Mining top-k frequent patterns in the presence of the memory constraint"
"Efficient temporal counting with bounded error"
"Maintaining very large random samples using the geometric file"
"Temporal XML: modeling, indexing, and query processing"
"Detecting anomalous access patterns in relational databases"
"SEPIA: estimating selectivities of approximate string predicates in large Databases"
"Primal or dual: which promises faster spatiotemporal search?"
"A survey of data replication techniques for mobile ad hoc network databases"
"Guided perturbation: towards private and accurate mining"
"Power-law relationship and self-similarity in the itemset support distribution: analysis and applications"
"The Active XML project: an overview"
"Wavelet synopsis for hierarchical range queries with workloads"
"Applications of corpus-based semantic similarity and word segmentation to database schema matching"
"A multi-resolution surface distance model for k-NN query processing"
"Proceedings of the 31st annual international ACM SIGIR conference on Research and development in information retrieval"
"Delighting Chinese users: the Google China experience"
"Guilt by association as a search principle"
"On iterative intelligent medical search"
"Effective and efficient user interaction for long queries"
"How do users find things with PubMed?: towards automatic utility evaluation with user simulations"
"Towards breaking the quality curse.: a web-querying approach to web people search."
"An unsupervised framework for extracting and normalizing product attributes from multiple web sites"
"Enhancing web search by promoting multiple search engine use"
"Score standardization for inter-collection comparison of retrieval systems"
"The good and the bad system: does the test collection predict users' effectiveness?"
"Retrieval sensitivity under training using different measures"
"Attack resistant collaborative filtering"
"EigenRank: a ranking-oriented approach to collaborative filtering"
"Personalized active learning for collaborative filtering"
"A boosting algorithm for learning bipartite ranking functions with partially labeled data"
"Directly optimizing evaluation measures in learning to rank"
"Query dependent ranking using K-nearest neighbor"
"Asymmetric distance estimation with sketches for similarity search in high-dimensional spaces"
"Reorganizing compressed text"
"User adaptation: good results from poor systems"
"Exploring folksonomy for personalized search"
"To personalize or not to personalize: modeling queries with variation in user intent"
"The opposite of smoothing: a language model approach to ranking query-specific document clusters"
"Enhancing text clustering by leveraging Wikipedia semantics"
"Knowledge transformation from word space to document space"
"A study of learning a merge model for multilingual information retrieval"
"Bilingual topic aspect classification with a few training examples"
"Crosslingual location search"
"A study of methods for negative relevance feedback"
"A bayesian logistic regression model for active relevance feedback"
"A cluster-based resampling method for pseudo-relevance feedback"
"Selecting good expansion terms for pseudo-relevance feedback"
"Learning to rank with partially-labeled data"
"Learning to rank with SoftRank and Gaussian processes"
"Learning to rank at query-time using association rules"
"Learning to rank with ties"
"Query-sensitive mutual reinforcement chain and its application in query-oriented multi-document summarization"
"Comments-oriented document summarization: understanding documents with readers' feedback"
"Multi-document summarization using cluster-based link analysis"
"Multi-document summarization via sentence-level semantic analysis and symmetric matrix factorization"
"Algorithmic mediation for collaborative exploratory search"
"Exploiting correlated keywords to improve approximate information filtering"
"A user browsing model to predict search engine click data from past observations."
"Learning query intent from regularized click graphs"
"Retrieval and feedback models for blog feed search"
"Learning to reduce the semantic gap in web image retrieval and annotation"
"A lattice-based approach to query-by-example spoken document retrieval"
"A few examples go a long way: constructing query models from elaborate query formulations"
"A unified and discriminative model for query refinement"
"Query expansion using gaze-based feedback on the subdocument level"
"Affective feedback: an investigation into the role of emotions in the information seeking process"
"Optimizing relevance and revenue in ad search: a query substitution approach"
"A generation model to unify topic relevance and lexicon-based sentiment for opinion retrieval"
"Discriminative probabilistic models for passage based retrieval"
"A new probabilistic retrieval model based on the dirichlet compound multinomial distribution"
"TF-IDF uncovered: a study of theories and probabilities"
"Separate and inequal: preserving heterogeneity in topical authority flows"
"BrowseRank: letting web users vote for page importance"
"Exploring traversal strategy for web forum crawling"
"Finding question-answer pairs from online forums"
"Retrieval models for question and answer archives"
"Predicting information seeker satisfaction in community question answering"
"Discovering key concepts in verbose queries"
"Ambiguous queries: test collections need more sense"
"Automatically identifying localizable queries"
"Real-time automatic tag recommendation"
"Efficient top-k querying over social-tagging networks"
"Social tag prediction"
"Spectral geometry for simultaneously clustering and ranking query search results"
"A rank-aggregation approach to searching for optimal query-specific clusters"
"A comparative evaluation of different link types on enhancing document clustering"
"SpotSigs: robust and efficient near duplicate detection in large web collections"
"Local text reuse detection"
"TSCAN: a novel method for topic summarization and content anatomy"
"A new rank correlation coefficient for information retrieval"
"Learning from labeled features using generalized expectation criteria"
"A simple and efficient sampling method for estimating AP and NDCG"
"A general optimization framework for smoothing language models on graph structures"
"Deep classification in large-scale text hierarchies"
"Topic-bridged PLSA for cross-domain text classification"
"trNon-greedy active learning for text categorization using convex ansductive experimental design"
"Classifiers without borders: incorporating fielded text from neighboring web pages"
"Evaluation over thousands of queries"
"Novelty and diversity in information retrieval evaluation"
"Relevance assessment: are judges exchangeable and does it matter"
"Intuition-supporting visualization of user's performance based on explicit negative higher-order relevance"
"Relevance judgments between TREC and Non-TREC assessors"
"Evaluation measures for preference judgments"
"Exploring evaluation metrics: GMAP versus MAP"
"A new interpretation of average precision"
"Comparing metrics across TREC and NTCIR:: the robustness to pool depth bias"
"Relevance thresholds in system evaluations"
"Precision-at-ten considered redundant"
"Structuring collections with Scatter/Gather extensions"
"Text collections for FIRE"
"A longitudinal study of real-time search assistance adoption"
"TopicRank: bringing insight to users"
"Talking the talk vs. walking the walk: salience of information needs in querying vs. browsing"
"Exploring mouse movements for inferring query intent"
"Emulating query-biased summaries using document titles"
"Hierarchical naive bayes models for representing user profiles"
"A topical PageRank based algorithm for recommender systems"
"The impact of history length on personalized search"
"User preference choices for complex question answering"
"Towards personalized distributed information retrieval"
"Task-aware search personalization"
"Personal vs non-personal blogs: initial classification experiments"
"Exploiting subjectivity analysis in blogs to improve political leaning categorization"
"Ranking opinionated blog posts using OpinionFinder"
"Searching blogs and news: a study on popular queries"
"Aggregated click-through data in a homogeneous user community"
"To tag or not to tag -: harvesting adjacent metadata in large-scale tagging systems"
"Exploring question subjectivity prediction in community QA"
"On the evolution of the yahoo! answers QA community"
"Detecting synonyms in social tagging systems to improve content retrieval"
"SOPING: a Chinese customer review mining system"
"Combining learn-based and lexicon-based techniques for sentiment detection without using labeled examples"
"Semi-supervised spam filtering: does it work?"
"Limits of opinion-finding baseline systems"
"Web query translation via web log mining"
"Analyzing web text association to disambiguate abbreviation in queries"
"Bloggers as experts: feed distillation using expert retrieval models"
"Search effectiveness with a breadth-first crawl"
"Guide focused crawler efficiently and effectively using on-line topical importance estimation"
"Web page retrieval in ubiquitous sensor environments"
"Automatic document prior feature selection for web retrieval"
"Using parsimonious language models on web data"
"Query preprocessing: improving web search through a Vietnamese word tokenization approach"
"AdImage: video advertising by image matching and ad scheduling optimization"
"Bag-of-visual-words expansion using visual relatedness for video indexing"
"A word shape coding method for camera-based document images"
"Term clouds as surrogates for user generated speech"
"A faceted interface for multimedia search"
"WISA: a novel web image semantic analysis system"
"One-button search extracts wider interests: an empirical study with video bookmarking search"
"Product retrieval for grocery stores"
"A reranking model for genomics aspect search"
"Improving biomedical document retrieval using domain knowledge"
"Kleio: a knowledge-enriched information retrieval system for biology"
"Enhancing keyword-based botanical information retrieval with information extraction"
"How medical expertise influences web search interaction"
"Generating diverse katakana variants based on phonemic mapping"
"Exploiting sequential dependencies for expert finding"
"Modeling expert finding as an absorbing random walk"
"A scalable assistant librarian: hierarchical subject classification of books"
"Information retrieval on bug locations by learning co-located bug report clusters"
"Summarization of compressed text images: an experience on Indic script documents"
"A method for transferring retrieval scores between collections with non-overlapping vocabularies"
"Improving relevance feedback in language modeling with score regularization"
"Theoretical bounds on and empirical robustness of score regularization to different similarity measures"
"A study of query length"
"Don't have a stemmer?: be un+concern+ed"
"Parsimonious concept modeling"
"Parsimonious relevance models"
"Author-topic evolution analysis using three-way non-negative Paratucker"
"Exploiting proximity feature in bigram language model for information retrieval"
"Measuring concept relatedness using language models"
"Query-drift prevention for robust query expansion"
"Adaptive label-driven scaling for latent semantic indexing"
"Fixed-threshold SMO for Joint Constraint Learning Algorithm of Structural SVM"
"Posterior probabilistic clustering using NMF"
"On document splitting in passage detection"
"Learning with support vector machines for query-by-multiple-examples"
"Question classification with semantic tree kernel"
"Generalising multiple capture-recapture to non-uniform sample sizes"
"Predicting when browsing context is relevant to search"
"XML-aided phrase indexing for hypertext documents"
"Proximity-aware scoring for XML retrieval"
"Locating relevant text within XML documents"
"A flexible extension of XPath to improve XML querying"
"Combining document- and paragraph-based entity ranking"
"Re-ranking search results using document-passage graphs"
"Utilizing phrase based semantic information for term dependency"
"Inferring the most important types of a query: a semantic approach"
"On multiword entity ranking in peer-to-peer search"
"Site-based dynamic pruning for query processing in search engines"
"Exploiting MDS Projections for Cross-language IR"
"Local approximation of PageRank and reverse PageRank"
"Improving text classification accuracy using topic modeling over an additional corpus"
"An algorithm for text categorization"
"Hypergraph partitioning for document clustering: a unified clique perspective"
"Pagerank based clustering of hypertext document collections"
"An alignment-based pattern representation model for information extraction"
"Relational distance-based collaborative filtering"
"Minexml: bridging unstructured query with structured resources via mediated query"
"Clustering search results for mobile terminals"
"Refining search results with facet landscapes"
"Ice-tea: an interactive cross-language search engine with translation enhancement"
"Cross-lingual search over 22 european languages"
"Social recommendations at work"
"Bilkent news portal: a personalizable system with new event detection and tracking capabilities"
"Geographic IR and visualization in time and space"
"Fine-grained relevance feedback for XML retrieval"
"Dynamic visualization of music classification systems"
"From concepts to implementation and visualization: tools from a team-based approach to ir"
"Exploiting XML structure to improve information retrieval in peer-to-peer systems"
"Affective feedback: an investigation into the role of emotions in the information seeking process"
"Exploring and measuring dependency trees for informationretrieval"
"The search for expertise: to the documents and beyond"
"Task detection for activity-based desktop search"
"Using a mediated query approach for matching unstructured query with structured resources"
"Understanding system implementation and user behavior in a collaborative information seeking environment"
"Biomedical cross-language information retrieval"
"Towards a combined model for search and navigation of annotated documents"
"Context and linking in retrieval from personal digital archives"
"Extending language modeling techniques to models of search and browsing activity in a digital library"
"Proceedings of the second workshop on Analytics for noisy unstructured text data"
"Overview of the INEX 2007 Book Search track: BookSearch '07"
"Multimedia retrieval at INEX 2007"
"Report on the XML mining track at INEX 2007 categorization and clustering of XML documents"
"Advances in information and knowledge management"
"Report on the 9th International Workshop on Web Information and Data Management (WIDM 2007)"
"30th European Conference in Information Retrieval (ECIR 2008)"
"Some(what) grand challenges for information retrieval"
"Exploiting semantic annotations in information retrieval: ESAIR '08"
"ECIR 2008 Workshop on Efficiency Issues on Information Retrieval"
"AIR 2006: First International Workshop on Adaptive Information Retrieval"
"Information retrieval facility symposium in Vienna"
"Adversarial Information Retrieval on the Web (AIRWeb 2007)"
"The Fourth Asian Information Retrieval Symposium (AIRS 08)"
"Supporting human memory in personal information management"
"Beyond bags of words: effectively modeling dependence and features in information retrieval"
"Proceedings of the First International Workshop on Knowledge Discovery and Data Mining"
"A Multi-Subpopulation Accelerating Particle Swarm Optimization"
"An Improved Particle Swarm Optimization with New Select Mechanism"
"Evaluation of the Evolutionary Ability of Business Incubation Network Based on Genetic Algorithm"
"Study of the Learning Model Based on Improved ID3 Algorithm"
"Using Hybrid Algorithm for Automatic Recommendation Service"
"Personalized E-learning System by Using Intelligent Algorithm"
"Intrusion Detection System Based on Data Mining"
"Mining E-Commerce Data to Analyze the Target Customer Behavior"
"A New Mining Algorithm Based on Frequent Item Sets"
